Player,Position,Team,Prop Type,Prop Value,Opposing Team,Stadium,Game-Time Temp (°F),Game-Time Humidity (%),Game-Time Wind Speed (mph),Game-Time Wind Dir (°),Game-Time Effect on Hitters,Odds Category,Start Time,Full Opposing Team,Opposing Pitcher,Pitcher Handedness,G_vs_rhp,AB_vs_rhp,H_vs_rhp,HR_vs_rhp,RBI_vs_rhp,PA_vs_rhp,AVG_vs_rhp,OBP_vs_rhp,SLG_vs_rhp,OPS_vs_rhp,G_vs_rhp_5,AB_vs_rhp_5,H_vs_rhp_5,HR_vs_rhp_5,RBI_vs_rhp_5,PA_vs_rhp_5,AVG_vs_rhp_5,OBP_vs_rhp_5,SLG_vs_rhp_5,OPS_vs_rhp_5,G_vs_rhp_10,AB_vs_rhp_10,H_vs_rhp_10,HR_vs_rhp_10,RBI_vs_rhp_10,PA_vs_rhp_10,AVG_vs_rhp_10,OBP_vs_rhp_10,SLG_vs_rhp_10,OPS_vs_rhp_10,G_vs_rhp_15,AB_vs_rhp_15,H_vs_rhp_15,HR_vs_rhp_15,RBI_vs_rhp_15,PA_vs_rhp_15,AVG_vs_rhp_15,OBP_vs_rhp_15,SLG_vs_rhp_15,OPS_vs_rhp_15,BB%_vs_rhp,K%_vs_rhp,BB/K_vs_rhp,ISO_vs_rhp,BABIP_vs_rhp,wOBA_vs_rhp,wRC+_vs_rhp,G_vs_lhp,AB_vs_lhp,H_vs_lhp,HR_vs_lhp,RBI_vs_lhp,PA_vs_lhp,AVG_vs_lhp,OBP_vs_lhp,SLG_vs_lhp,OPS_vs_lhp,G_vs_lhp_5,AB_vs_lhp_5,H_vs_lhp_5,HR_vs_lhp_5,RBI_vs_lhp_5,PA_vs_lhp_5,AVG_vs_lhp_5,OBP_vs_lhp_5,SLG_vs_lhp_5,OPS_vs_lhp_5,G_vs_lhp_10,AB_vs_lhp_10,H_vs_lhp_10,HR_vs_lhp_10,RBI_vs_lhp_10,PA_vs_lhp_10,AVG_vs_lhp_10,OBP_vs_lhp_10,SLG_vs_lhp_10,OPS_vs_lhp_10,G_vs_lhp_15,AB_vs_lhp_15,H_vs_lhp_15,HR_vs_lhp_15,RBI_vs_lhp_15,PA_vs_lhp_15,AVG_vs_lhp_15,OBP_vs_lhp_15,SLG_vs_lhp_15,OPS_vs_lhp_15,BB%_vs_lhp,K%_vs_lhp,BB/K_vs_lhp,ISO_vs_lhp,BABIP_vs_lhp,wOBA_vs_lhp,wRC+_vs_lhp,EV,Barrel%,Hard Hit %,xBA,xwOBA,Heart_Swing,Heart_Take,Heart_Run,Shadow_Swing,Shadow_Take,Shadow_Run,Chase_Swing,Chase_Take,Chase_Run,Waste_Swing,Waste_Take,Waste_Run,4seam_fastball_HardHit%,changeup_HardHit%,curveball_HardHit%,cutter_HardHit%,sinker_HardHit%,slider_HardHit%,sweeper_HardHit%,4seam_fastball_RV100,changeup_RV100,curveball_RV100,cutter_RV100,sinker_RV100,slider_RV100,sweeper_RV100,4seam_fastball_wOBA,changeup_wOBA,curveball_wOBA,cutter_wOBA,sinker_wOBA,slider_wOBA,sweeper_wOBA,4seam_fastball_xwOBA,changeup_xwOBA,curveball_xwOBA,cutter_xwOBA,sinker_xwOBA,slider_xwOBA,sweeper_xwOBA,Team Name,Weather Team Name,Park_Factor_Basic,Park_Factor_1B,Park_Factor_2B,Park_Factor_3B,Park_Factor_HR,Park_Factor_SO,Park_Factor_BB,Park_Factor_GB,Park_Factor_FB,Park_Factor_LD,Park_Factor_IFFB,Park_Factor_FIP,TB,AB,IBB,XBH,H,CS,BB,RBI,HBP,SB,2B,R,SH,PA,SO,3B,SF,GIDP,HR,Actual Stat,Hit
salvador perez,C,KC,Hitter Fantasy Score,5.0,NYY,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Yankees,will warren,right,62,198,45,6,30,211,0.227,0.267,0.384,0.651,5,15,2,2,4,16,0.133,0.188,0.533,0.721,10,32,8,2,4,33,0.25,0.273,0.5,0.773,15,51,12,3,7,54,0.235,0.278,0.451,0.729,4.3%,21.8%,0.2,0.157,0.265,0.284,76.0,32,55,14,0,3,57,0.255,0.281,0.309,0.59,5,9,4,0,2,9,0.444,0.444,0.444,0.889,10,15,6,0,3,16,0.4,0.438,0.467,0.904,15,28,8,0,3,29,0.286,0.31,0.321,0.632,3.5%,22.8%,0.15,0.055,0.333,0.255,55.0,90.5,13.3%,45.4%,0.279,0.344,181.0,58.0,-4.0,278.0,104.0,-8.0,90.0,132.0,0.0,15.0,97.0,3.0,55.8,21.1,,,52.5,50.0,,-1.4,-3.3,,,0.2,-3.3,,0.294,0.166,,,0.352,0.134,,0.381,0.248,,,0.435,0.283,,Royals,Royals,105,105,109,116,95,96,101,104,101,107,98,100,4,4,0,1,1,0,0,2,0,0,0,1,0,4,1,0,0,0,1,16.0,1
drew waters,OF,KC,Hitter Fantasy Score,3.0,NYY,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Yankees,will warren,right,47,134,39,1,12,140,0.291,0.321,0.403,0.724,5,8,2,0,0,9,0.25,0.333,0.25,0.583,10,19,4,0,0,20,0.211,0.25,0.211,0.461,15,36,11,0,4,37,0.306,0.324,0.333,0.658,3.6%,25.7%,0.14,0.112,0.392,0.318,99.0,23,33,6,0,1,36,0.182,0.25,0.182,0.432,5,7,1,0,0,8,0.143,0.25,0.143,0.393,10,13,2,0,0,15,0.154,0.267,0.154,0.421,15,21,3,0,0,23,0.143,0.217,0.143,0.36,5.6%,30.6%,0.18,0.0,0.273,0.207,22.0,86.3,4.2%,30.0%,0.25,0.277,160.0,25.0,-2.0,164.0,88.0,-5.0,41.0,109.0,2.0,4.0,44.0,1.0,29.3,25.9,,,,,,0.9,-2.7,,,,,,0.399,0.23,,,,,,0.339,0.236,,,,,,Royals,Royals,105,105,109,116,95,96,101,104,101,107,98,100,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.0,0
maikel garcia,IF,KC,Hitter Fantasy Score,5.0,NYY,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Yankees,will warren,right,63,193,61,5,26,218,0.316,0.382,0.482,0.864,5,15,5,1,2,17,0.333,0.412,0.6,1.012,10,32,11,1,4,36,0.344,0.417,0.531,0.948,15,52,16,1,7,58,0.308,0.379,0.442,0.822,9.6%,11.5%,0.84,0.166,0.339,0.377,140.0,27,48,13,2,5,52,0.271,0.327,0.458,0.785,5,10,2,1,2,11,0.2,0.273,0.6,0.873,10,21,4,2,3,24,0.19,0.292,0.524,0.815,15,28,6,2,4,31,0.214,0.29,0.464,0.755,7.7%,25.0%,0.31,0.188,0.333,0.343,117.0,91.0,6.3%,43.7%,0.287,0.346,186.0,111.0,-5.0,190.0,243.0,1.0,34.0,185.0,8.0,2.0,77.0,4.0,44.4,,,,61.5,42.9,,-0.7,,,,1.2,-0.1,,0.302,,,,0.433,0.333,,0.33,,,,0.342,0.346,,Royals,Royals,105,105,109,116,95,96,101,104,101,107,98,100,1,4,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3.0,0
jonathan india,IF,KC,Hitter Fantasy Score,5.0,NYY,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Yankees,will warren,right,55,191,45,2,13,215,0.236,0.316,0.314,0.63,5,15,3,0,2,18,0.2,0.333,0.267,0.6,10,35,10,1,4,39,0.286,0.333,0.4,0.733,15,52,15,1,5,60,0.288,0.367,0.365,0.732,10.2%,13.5%,0.76,0.079,0.269,0.291,80.0,23,44,14,1,5,52,0.318,0.404,0.455,0.858,5,11,4,1,1,11,0.364,0.364,0.727,1.091,10,23,8,1,2,25,0.348,0.4,0.565,0.965,15,31,12,1,4,34,0.387,0.441,0.581,1.022,11.5%,17.3%,0.67,0.136,0.371,0.378,141.0,88.8,5.6%,37.4%,0.277,0.342,209.0,129.0,-15.0,228.0,282.0,-1.0,27.0,180.0,9.0,2.0,64.0,4.0,38.0,,,47.1,43.5,22.6,,-0.9,,,0.1,-0.3,-1.3,,0.297,,,0.255,0.329,0.26,,0.364,,,0.337,0.362,0.277,,Royals,Royals,105,105,109,116,95,96,101,104,101,107,98,100,3,4,0,1,2,0,1,0,0,0,1,0,0,5,0,0,0,0,0,10.0,1
paul goldschmidt,IF,NYY,Hitter Fantasy Score,6.5,KC,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Royals,seth lugo,right,60,184,49,3,21,195,0.266,0.299,0.359,0.658,5,12,3,1,1,12,0.25,0.25,0.5,0.75,10,30,5,2,2,31,0.167,0.194,0.367,0.56,15,42,9,2,4,43,0.214,0.233,0.405,0.637,4.1%,20.0%,0.21,0.092,0.322,0.291,84.0,33,63,28,4,10,76,0.444,0.539,0.746,1.286,5,13,2,0,2,14,0.154,0.214,0.154,0.368,10,24,7,0,2,28,0.292,0.393,0.375,0.768,15,32,10,1,3,39,0.313,0.436,0.469,0.905,15.8%,11.8%,1.33,0.302,0.48,0.538,257.0,89.6,7.5%,40.8%,0.287,0.348,224.0,96.0,1.0,211.0,192.0,-3.0,61.0,172.0,9.0,2.0,76.0,4.0,47.5,,,,42.9,44.8,,-0.4,,,,0.5,1.4,,0.342,,,,0.387,0.32,,0.38,,,,0.354,0.366,,Yankees,Royals,100,98,97,85,107,101,100,98,104,98,102,103,2,5,0,0,2,0,0,2,0,0,0,1,0,5,1,0,0,0,0,12.0,1
cody bellinger,OF,NYY,Hitter Fantasy Score,6.5,KC,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Royals,seth lugo,right,57,166,38,7,22,189,0.229,0.312,0.41,0.722,5,12,3,1,3,13,0.25,0.308,0.583,0.891,10,24,5,1,3,28,0.208,0.321,0.417,0.738,15,40,10,2,6,46,0.25,0.348,0.45,0.798,10.6%,18.5%,0.57,0.181,0.246,0.316,102.0,34,61,21,2,14,70,0.344,0.386,0.574,0.959,5,12,4,0,0,13,0.333,0.385,0.5,0.885,10,20,6,0,1,22,0.3,0.364,0.4,0.764,15,33,11,1,8,38,0.333,0.395,0.606,1.001,8.6%,8.6%,1.0,0.23,0.339,0.402,162.0,90.1,9.9%,42.4%,0.257,0.341,190.0,86.0,-6.0,235.0,217.0,-2.0,64.0,179.0,7.0,4.0,82.0,5.0,45.3,25.0,,40.0,52.0,44.4,,1.2,1.6,,-0.1,1.5,-2.7,,0.409,0.374,,0.324,0.445,0.139,,0.437,0.229,,0.289,0.398,0.25,,Yankees,Royals,100,98,97,85,107,101,100,98,104,98,102,103,3,4,0,1,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,10.0,1
jac caglianone,IF,KC,Hitter Fantasy Score,4.5,NYY,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Yankees,will warren,right,8,19,5,0,1,19,0.263,0.263,0.316,0.579,5,12,4,0,0,12,0.333,0.333,0.333,0.667,8,19,5,0,1,19,0.263,0.263,0.316,0.579,8,19,5,0,1,19,0.263,0.263,0.316,0.579,0.0%,21.1%,0.0,0.053,0.333,0.254,54.0,8,14,3,0,1,14,0.214,0.214,0.286,0.5,5,8,3,0,1,8,0.375,0.375,0.5,0.875,8,14,3,0,1,14,0.214,0.214,0.286,0.5,8,14,3,0,1,14,0.214,0.214,0.286,0.5,0.0%,14.3%,0.0,0.071,0.25,0.217,29.0,91.4,11.1%,55.6%,0.339,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,Royals,105,105,109,116,95,96,101,104,101,107,98,100,1,4,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,3.0,0
nolan arenado,IF,STL,Hitter Fantasy Score,4.5,MIL,Busch Stadium,79.05,67,5.48,126,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Brewers,jacob misiorowski,right,63,174,38,6,25,191,0.218,0.283,0.374,0.656,5,11,4,1,4,11,0.364,0.364,0.636,1.0,10,24,6,1,6,24,0.25,0.25,0.375,0.625,15,38,8,2,7,40,0.211,0.25,0.368,0.618,7.3%,12.0%,0.61,0.155,0.219,0.288,84.0,32,66,20,2,10,73,0.303,0.356,0.439,0.796,5,14,5,1,2,14,0.357,0.357,0.571,0.929,10,23,7,2,5,24,0.304,0.292,0.565,0.857,15,36,10,2,5,38,0.278,0.289,0.472,0.762,8.2%,8.2%,1.0,0.136,0.305,0.339,118.0,87.4,4.7%,34.7%,0.243,0.296,160.0,73.0,-12.0,222.0,177.0,-1.0,68.0,157.0,7.0,5.0,86.0,4.0,35.6,,,,46.7,29.0,,0.7,,,,-2.2,-0.4,,0.366,,,,0.263,0.326,,0.342,,,,0.289,0.318,,Cardinals,Cardinals,98,101,97,93,95,97,98,101,101,99,102,98,1,4,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3.0,0
ivan herrera,C,STL,Hitter Fantasy Score,5.0,MIL,Busch Stadium,79.05,67,5.48,126,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Brewers,jacob misiorowski,right,34,87,28,3,21,95,0.322,0.368,0.483,0.851,5,16,5,1,3,16,0.313,0.313,0.5,0.813,10,28,9,2,5,29,0.321,0.345,0.536,0.881,15,43,11,2,6,45,0.256,0.289,0.419,0.707,6.3%,21.1%,0.3,0.161,0.385,0.371,140.0,20,39,12,4,10,50,0.308,0.44,0.692,1.132,5,11,2,0,0,13,0.182,0.308,0.273,0.58,10,19,5,0,1,24,0.263,0.417,0.316,0.732,15,29,8,1,4,38,0.276,0.421,0.448,0.869,18.0%,16.0%,1.13,0.385,0.286,0.47,209.0,89.6,12.0%,42.0%,0.288,0.379,112.0,46.0,5.0,132.0,138.0,-1.0,28.0,105.0,4.0,2.0,43.0,3.0,44.1,,,,34.6,,,2.4,,,,1.7,,,0.415,,,,0.44,,,0.384,,,,0.372,,,Cardinals,Cardinals,98,101,97,93,95,97,98,101,101,99,102,98,0,3,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,2.0,0
lars nootbaar,OF,STL,Hitter Fantasy Score,6.5,MIL,Busch Stadium,79.05,67,5.48,126,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Brewers,jacob misiorowski,right,58,160,38,6,24,187,0.238,0.337,0.4,0.737,5,12,2,0,0,12,0.167,0.167,0.167,0.333,10,24,4,0,1,25,0.167,0.2,0.208,0.408,15,40,7,1,3,43,0.175,0.233,0.275,0.508,12.8%,19.8%,0.65,0.163,0.269,0.324,108.0,46,98,22,2,4,114,0.224,0.333,0.327,0.66,5,15,1,0,0,16,0.067,0.125,0.067,0.192,10,25,4,0,0,30,0.16,0.3,0.2,0.5,15,32,6,0,0,38,0.188,0.316,0.25,0.566,12.3%,23.7%,0.52,0.102,0.29,0.304,94.0,91.7,9.2%,50.5%,0.244,0.333,213.0,126.0,-12.0,214.0,311.0,0.0,47.0,228.0,12.0,2.0,82.0,5.0,53.5,47.4,,,50.0,53.8,,-0.3,2.5,,,0.2,0.6,,0.32,0.416,,,0.342,0.255,,0.37,0.351,,,0.347,0.257,,Cardinals,Cardinals,98,101,97,93,95,97,98,101,101,99,102,98,0,5,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0.0,0
brendan donovan,IF,STL,Hitter Fantasy Score,5.0,MIL,Busch Stadium,79.05,67,5.48,126,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Brewers,jacob misiorowski,right,58,162,56,2,17,184,0.346,0.415,0.469,0.884,5,11,2,0,0,13,0.182,0.308,0.182,0.49,10,22,4,0,0,26,0.182,0.308,0.227,0.535,15,36,10,0,0,44,0.278,0.409,0.361,0.77,9.2%,8.7%,1.06,0.123,0.372,0.387,151.0,39,86,21,2,9,94,0.244,0.309,0.384,0.692,5,11,3,0,2,13,0.273,0.385,0.364,0.748,10,23,6,1,4,26,0.261,0.346,0.435,0.781,15,35,8,1,5,38,0.229,0.289,0.343,0.632,5.3%,22.3%,0.24,0.14,0.302,0.308,97.0,89.3,7.5%,41.3%,0.304,0.368,207.0,104.0,0.0,220.0,228.0,-6.0,43.0,180.0,7.0,4.0,77.0,6.0,39.1,,29.4,,35.1,48.5,,1.8,,-1.0,,-2.0,0.1,,0.455,,0.263,,0.232,0.31,,0.405,,0.342,,0.303,0.304,,Cardinals,Cardinals,98,101,97,93,95,97,98,101,101,99,102,98,0,3,0,0,0,0,0,0,1,0,0,1,0,4,1,0,0,0,0,4.0,0
alec burleson,IF,STL,Hitter Fantasy Score,4.5,MIL,Busch Stadium,79.05,67,5.48,126,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Brewers,jacob misiorowski,right,56,159,48,5,17,171,0.302,0.345,0.447,0.792,5,13,3,0,2,14,0.231,0.214,0.308,0.522,10,24,9,1,4,27,0.375,0.407,0.542,0.949,15,44,13,1,4,47,0.295,0.319,0.432,0.751,6.4%,14.0%,0.46,0.145,0.328,0.344,122.0,17,22,5,0,3,24,0.227,0.292,0.227,0.519,5,10,3,0,0,11,0.3,0.364,0.3,0.664,10,16,5,0,2,17,0.313,0.353,0.313,0.665,15,21,5,0,2,22,0.238,0.273,0.238,0.511,8.3%,16.7%,0.5,0.0,0.278,0.243,53.0,91.1,5.2%,42.2%,0.273,0.325,130.0,51.0,-3.0,176.0,144.0,-2.0,41.0,108.0,4.0,2.0,36.0,2.0,46.5,,,,,,,0.2,,,,,,,0.339,,,,,,,0.35,,,,,,,Cardinals,Cardinals,98,101,97,93,95,97,98,101,101,99,102,98,0,3,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,2.0,0
brice turang,IF,MIL,Hitter Fantasy Score,5.5,STL,American Family Field,69.84,67,10.51,53,Headwind: balls in the air won’t carry → hinders hitters.,base,Thu 7:40 PM,Cardinals,sonny gray,right,61,168,44,3,20,198,0.262,0.359,0.351,0.71,5,19,2,0,0,20,0.105,0.15,0.105,0.255,10,29,5,0,3,34,0.172,0.265,0.207,0.472,15,44,8,0,3,53,0.182,0.302,0.227,0.529,13.1%,20.2%,0.65,0.089,0.32,0.322,105.0,42,77,20,1,5,85,0.26,0.321,0.325,0.646,5,7,3,0,0,10,0.429,0.6,0.571,1.171,10,15,4,0,1,19,0.267,0.421,0.4,0.821,15,23,6,0,1,28,0.261,0.393,0.348,0.741,8.2%,25.9%,0.32,0.065,0.352,0.293,85.0,91.1,7.0%,44.9%,0.277,0.348,261.0,115.0,-9.0,249.0,267.0,-1.0,46.0,206.0,10.0,2.0,73.0,4.0,60.9,30.8,25.0,,37.1,42.3,,-0.4,0.9,0.7,,0.6,-0.8,,0.361,0.271,0.225,,0.391,0.247,,0.396,0.333,0.131,,0.368,0.267,,Brewers,Brewers,100,97,96,102,105,103,102,96,102,97,103,101,1,4,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,3.0,0
william contreras,C,MIL,Hitter Fantasy Score,5.0,STL,American Family Field,69.84,67,10.51,53,Headwind: balls in the air won’t carry → hinders hitters.,base,Thu 7:40 PM,Cardinals,sonny gray,right,61,167,44,5,22,191,0.263,0.356,0.395,0.751,5,14,4,0,1,16,0.286,0.375,0.357,0.732,10,28,5,0,1,30,0.179,0.233,0.25,0.483,15,42,7,0,2,46,0.167,0.239,0.214,0.453,12.6%,19.4%,0.65,0.132,0.312,0.335,114.0,35,64,12,0,6,81,0.188,0.346,0.203,0.549,5,9,4,0,2,12,0.444,0.583,0.444,1.028,10,15,5,0,2,21,0.333,0.524,0.333,0.857,15,24,6,0,2,31,0.25,0.419,0.292,0.711,19.8%,24.7%,0.8,0.016,0.267,0.263,64.0,89.2,5.1%,39.4%,0.233,0.315,198.0,73.0,-4.0,250.0,232.0,-4.0,36.0,201.0,9.0,2.0,84.0,4.0,43.9,,,,42.4,26.8,,0.5,,,,-0.3,-0.4,,0.377,,,,0.349,0.288,,0.353,,,,0.378,0.29,,Brewers,Brewers,100,97,96,102,105,103,102,96,102,97,103,101,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0.0,0
willson contreras,IF,STL,Hitter Fantasy Score,5.0,MIL,Busch Stadium,79.05,67,5.48,126,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Brewers,jacob misiorowski,right,62,175,45,7,31,194,0.257,0.325,0.417,0.742,5,13,5,1,5,15,0.385,0.467,0.769,1.236,10,27,10,2,9,29,0.37,0.414,0.741,1.155,15,41,12,2,10,44,0.293,0.341,0.537,0.877,5.7%,24.2%,0.23,0.16,0.311,0.328,111.0,33,67,17,1,12,79,0.254,0.359,0.418,0.777,5,9,1,0,1,11,0.111,0.273,0.111,0.384,10,21,5,0,5,24,0.238,0.333,0.333,0.667,15,33,11,1,7,37,0.333,0.405,0.576,0.981,11.4%,22.8%,0.5,0.164,0.333,0.342,121.0,90.4,12.8%,46.4%,0.283,0.377,177.0,77.0,-3.0,270.0,198.0,-6.0,55.0,170.0,6.0,12.0,80.0,5.0,52.5,,,,37.0,39.5,,0.9,,,,-0.4,1.6,,0.359,,,,0.334,0.389,,0.454,,,,0.287,0.418,,Cardinals,Cardinals,98,101,97,93,95,97,98,101,101,99,102,98,3,3,0,1,2,0,0,1,1,0,1,0,0,4,1,0,0,0,0,12.0,1
sal frelick,OF,MIL,Hitter Fantasy Score,4.5,STL,American Family Field,69.84,67,10.51,53,Headwind: balls in the air won’t carry → hinders hitters.,base,Thu 7:40 PM,Cardinals,sonny gray,right,57,154,42,4,15,172,0.273,0.341,0.403,0.744,5,9,4,0,0,13,0.444,0.583,0.444,1.028,10,28,13,1,3,32,0.464,0.516,0.571,1.088,15,41,15,1,5,45,0.366,0.409,0.439,0.848,9.3%,12.2%,0.76,0.13,0.295,0.33,111.0,41,78,24,0,6,88,0.308,0.365,0.359,0.724,5,10,0,0,0,10,0.0,0.0,0.0,0.0,10,22,2,0,0,24,0.091,0.091,0.136,0.227,15,32,7,0,2,34,0.219,0.219,0.25,0.469,4.5%,13.6%,0.33,0.051,0.364,0.327,109.0,85.4,2.9%,27.9%,0.269,0.307,171.0,126.0,-11.0,231.0,206.0,0.0,32.0,168.0,11.0,2.0,66.0,3.0,30.6,,,37.5,25.0,36.0,,-0.2,,,-1.6,-1.9,2.2,,0.343,,,0.25,0.269,0.412,,0.317,,,0.283,0.256,0.43,,Brewers,Brewers,100,97,96,102,105,103,102,96,102,97,103,101,1,3,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,5.0,1
masyn winn,IF,STL,Hitter Fantasy Score,5.0,MIL,Busch Stadium,79.05,67,5.48,126,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Brewers,jacob misiorowski,right,50,136,40,5,16,153,0.294,0.362,0.456,0.818,5,16,3,0,0,16,0.188,0.188,0.188,0.375,10,28,5,0,1,28,0.179,0.179,0.179,0.357,15,42,10,1,3,44,0.238,0.273,0.333,0.606,8.5%,16.3%,0.52,0.162,0.327,0.359,132.0,35,78,18,1,6,87,0.231,0.299,0.321,0.619,5,15,4,0,1,15,0.267,0.267,0.333,0.6,10,27,10,0,2,29,0.37,0.414,0.519,0.932,15,36,12,0,4,39,0.333,0.359,0.444,0.803,8.0%,23.0%,0.35,0.09,0.293,0.279,77.0,88.6,6.4%,36.0%,0.266,0.323,178.0,99.0,-4.0,207.0,260.0,-2.0,48.0,176.0,7.0,3.0,66.0,4.0,44.0,9.5,,,43.3,33.3,,1.8,-2.9,,,1.0,0.4,,0.395,0.18,,,0.394,0.322,,0.377,0.199,,,0.388,0.338,,Cardinals,Cardinals,98,101,97,93,95,97,98,101,101,99,102,98,1,4,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,5.0,1
joey ortiz,IF,MIL,Hitter Fantasy Score,3.0,STL,American Family Field,69.84,67,10.51,53,Headwind: balls in the air won’t carry → hinders hitters.,base,Thu 7:40 PM,Cardinals,sonny gray,right,59,139,26,2,9,156,0.187,0.266,0.252,0.518,5,13,3,0,0,14,0.231,0.286,0.231,0.516,10,24,4,0,2,28,0.167,0.286,0.167,0.452,15,34,7,0,2,41,0.206,0.325,0.206,0.531,9.0%,14.7%,0.61,0.065,0.211,0.241,49.0,39,69,13,0,0,76,0.188,0.243,0.246,0.49,5,12,4,0,0,13,0.333,0.385,0.5,0.885,10,19,5,0,0,22,0.263,0.333,0.421,0.754,15,26,6,0,0,29,0.231,0.286,0.346,0.632,3.9%,21.1%,0.19,0.058,0.245,0.224,38.0,85.5,2.3%,32.9%,0.245,0.285,164.0,104.0,-8.0,172.0,203.0,-13.0,48.0,120.0,6.0,3.0,57.0,4.0,38.1,,,,38.1,32.3,,0.3,,,,-0.8,-2.0,,0.313,,,,0.276,0.225,,0.308,,,,0.322,0.307,,Brewers,Brewers,100,97,96,102,105,103,102,96,102,97,103,101,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0
rhys hoskins,IF,MIL,Hitter Fantasy Score,4.5,STL,American Family Field,69.84,67,10.51,53,Headwind: balls in the air won’t carry → hinders hitters.,base,Thu 7:40 PM,Cardinals,sonny gray,right,58,143,37,6,23,165,0.259,0.345,0.42,0.765,5,13,2,1,2,15,0.154,0.2,0.385,0.585,10,27,3,1,2,29,0.111,0.138,0.222,0.36,15,40,5,1,3,43,0.125,0.163,0.2,0.363,10.9%,26.7%,0.41,0.161,0.326,0.336,115.0,38,71,18,4,14,85,0.254,0.353,0.479,0.832,5,16,4,2,6,17,0.25,0.294,0.625,0.919,10,25,6,2,7,29,0.24,0.31,0.52,0.83,15,31,7,3,9,35,0.226,0.286,0.548,0.834,14.1%,27.1%,0.52,0.225,0.304,0.356,128.0,90.8,11.9%,45.0%,0.242,0.334,204.0,104.0,-5.0,191.0,258.0,-2.0,39.0,197.0,10.0,2.0,74.0,4.0,57.1,,,,51.4,33.3,20.0,0.8,,,,2.9,0.4,-2.4,0.361,,,,0.525,0.314,0.084,0.358,,,,0.486,0.242,0.189,Brewers,Brewers,100,97,96,102,105,103,102,96,102,97,103,101,4,3,0,1,1,0,0,1,0,0,0,1,0,3,1,0,0,0,1,14.0,1
